V,T
43.0600,2.8580
43.0600,2.8570
43.0600,2.8550
43.0600,2.8510
43.0600,2.8530
43.0600,2.8530
43.0600,2.8530
43.0600,2.8550
43.0600,2.8550
43.0600,2.8530
43.0600,2.8560
43.0600,2.8570
43.0600,2.8610
43.0600,2.8610
43.0500,2.8630
43.0600,2.8630
43.0500,2.8580
43.0500,2.8610
43.0500,2.8600
43.0500,2.8580
43.0500,2.8570
43.0500,2.8600
43.0500,2.8610
43.0500,2.8610
43.0500,2.8610
43.0500,2.8600
43.0500,2.8600
43.0500,2.8630
43.0500,2.8660
43.0500,2.8660
43.0500,2.8680
43.0500,2.8670
43.0500,2.8680
43.0500,2.8660
43.0500,2.8670
43.0500,2.8710
43.0500,2.8690
43.0400,2.8680
43.0500,2.8690
43.0400,2.8690
43.0400,2.8720
43.0400,2.8720
43.0400,2.8730
43.0400,2.8720
43.0400,2.8720
43.0400,2.8740
43.0400,2.8720
43.0400,2.8730
43.0400,2.8780
43.0400,2.8770
43.0400,2.8750
43.0400,2.8770
43.0400,2.8790
43.0400,2.8830
43.0400,2.8770
43.0400,2.8750
43.0400,2.8770
43.0400,2.8750
43.0400,2.8780
43.0400,2.8770
43.0300,2.8780
43.0300,2.8830
43.0200,2.8850
43.0400,2.8840
43.0200,2.8780
43.0200,2.8740
43.0300,2.8790
43.0200,2.8820
43.0400,2.8830
43.0400,2.8840
43.0300,2.8880
43.0300,2.8850
43.0100,2.8840
43.0300,2.8800
43.0400,2.8800
43.0300,2.8840
43.0400,2.8880
43.0200,2.8910
43.0300,2.8910
43.0300,2.8900
43.0300,2.8910
43.0300,2.8930
43.0300,2.8940
43.0200,2.8910
43.0300,2.8880
43.0300,2.8860
43.0200,2.8850
43.0200,2.8860
43.0200,2.8910
43.0200,2.8930
43.0200,2.8910
43.0200,2.8900
43.0200,2.8850
43.0200,2.8840
43.0200,2.8840
43.0100,2.8840
43.0100,2.8890
43.0200,2.8930
43.0100,2.8950
43.0100,2.8940
43.0100,2.8900
43.0100,2.8880
43.0100,2.8830
43.0100,2.8830
43.0100,2.8890
43.0100,2.8910
43.0100,2.8930
43.0100,2.8910
43.0100,2.8880
43.0100,2.8910
43.0100,2.8910
43.0100,2.8900
43.0100,2.8900
43.0100,2.8910
43.0100,2.8940
43.0100,2.8960
43.0100,2.8940
43.0100,2.8960
43.0100,2.8970
43.0000,2.8990
43.0100,2.9000
43.0100,2.8970
43.0000,2.8960
43.0000,2.8940
43.0100,2.8910
43.0000,2.8930
43.0000,2.8970
43.0000,2.9010
43.0000,2.9020
43.0000,2.9020
43.0000,2.9020
43.0000,2.9000
43.0000,2.9000
43.0000,2.8970
43.0000,2.9020
42.9900,2.9040
43.0000,2.9050
43.0000,2.9050
43.0000,2.9020
43.0000,2.9040
42.9900,2.9050
42.9900,2.9040
42.9900,2.9040
42.9900,2.9070
42.9900,2.9060
42.9900,2.9020
43.0000,2.8960
42.9900,2.8960
42.9900,2.9000
42.9900,2.9000
42.9900,2.9050
42.9900,2.9080
42.9900,2.9080
42.9900,2.9070
42.9900,2.9020
42.9900,2.9020
42.9900,2.9020
42.9900,2.9010
42.9900,2.9040
42.9800,2.9060
42.9900,2.9080
42.9900,2.9110
42.9800,2.9100
42.9800,2.9110
42.9800,2.9060
42.9800,2.9040
42.9800,2.9070
42.9800,2.9100
42.9800,2.9150
42.9800,2.9160
42.9800,2.9110
42.9800,2.9080
42.9700,2.9070
42.9800,2.9060
42.9800,2.9060
42.9700,2.9070
42.9700,2.9120
42.9800,2.9160
42.9700,2.9160
42.9800,2.9150
42.9800,2.9120
42.9800,2.9120
42.9700,2.9110
42.9700,2.9070
42.9700,2.9110
42.9700,2.9130
42.9800,2.9160
42.9800,2.9210
42.9700,2.9180
42.9700,2.9170
42.9700,2.9120
42.9700,2.9070
42.9700,2.9060
42.9700,2.9080
42.9700,2.9110
42.9700,2.9150
42.9600,2.9150
42.9700,2.9180
42.9700,2.9160
42.9600,2.9150
42.9600,2.9120
42.9600,2.9080
42.9600,2.9100
42.9600,2.9130
42.9600,2.9160
42.9600,2.9230
42.9600,2.9230
42.9600,2.9210
42.9600,2.9180
42.9600,2.9120
42.9600,2.9110
42.9600,2.9100
42.9600,2.9100
42.9600,2.9160
42.9600,2.9180
42.9500,2.9210
42.9500,2.9190
42.9600,2.9170
42.9800,2.9170
42.9600,2.9150
42.9700,2.9130
42.9500,2.9130
42.9500,2.9110
42.9600,2.9160
42.9600,2.9190
42.9600,2.9190
42.9700,2.9170
42.9300,2.9110
42.9600,2.9060
42.9900,2.9070
42.9700,2.9110
42.9600,2.9180
42.9500,2.9220
42.9500,2.9210
42.9500,2.9210
42.9500,2.9120
42.9400,2.9110
42.9500,2.9150
42.9500,2.9190
42.9500,2.9210
42.9500,2.9190
42.9500,2.9210
42.9600,2.9210
42.9500,2.9130
42.9500,2.9120
42.9400,2.9150
42.9500,2.9130
42.9400,2.9130
42.9500,2.9120
42.9600,2.9170
42.9500,2.9210
42.9400,2.9190
42.9400,2.9240
42.9500,2.9260
42.9500,2.9210
42.9400,2.9220
42.9400,2.9190
42.9400,2.9210
42.9400,2.9220
42.9400,2.9220
42.9400,2.9240
42.9400,2.9240
42.9400,2.9230
42.9400,2.9260
42.9400,2.9230
42.9400,2.9230
42.9400,2.9220
42.9300,2.9170
42.9300,2.9220
42.9300,2.9240
42.9400,2.9240
42.9400,2.9270
42.9300,2.9260
42.9300,2.9280
42.9300,2.9260
42.9300,2.9230
42.9400,2.9260
42.9300,2.9270
42.9300,2.9280
42.9300,2.9320
42.9300,2.9290
42.9300,2.9290
42.9300,2.9270
42.9300,2.9300
42.9300,2.9300
42.9200,2.9260
42.9200,2.9260
42.9200,2.9280
42.9200,2.9290
42.9200,2.9320
42.9300,2.9330
42.9200,2.9370
42.9200,2.9350
42.9200,2.9300
42.9200,2.9300
42.9200,2.9290
42.9200,2.9320
42.9200,2.9340
42.9200,2.9350
42.9200,2.9400
42.9200,2.9380
42.9200,2.9370
42.9200,2.9340
42.9200,2.9320
42.9200,2.9320
42.9200,2.9320
42.9200,2.9300
42.9200,2.9370
42.9200,2.9390
42.9100,2.9390
42.9100,2.9400
42.9100,2.9370
42.9100,2.9370
42.9100,2.9340
42.9100,2.9330
42.9100,2.9350
42.9100,2.9340
42.9100,2.9350
42.9100,2.9370
42.9100,2.9370
42.9100,2.9370
42.9000,2.9330
42.8900,2.9350
42.9100,2.9340
42.9200,2.9370
42.9200,2.9400
42.9000,2.9390
42.9100,2.9430
42.9200,2.9410
42.9200,2.9410
42.9100,2.9400
42.9000,2.9380
42.9000,2.9340
42.8900,2.9340
42.9000,2.9370
42.9000,2.9450
42.9000,2.9490
42.9000,2.9490
42.9000,2.9460
42.9100,2.9430
42.9000,2.9410
42.9000,2.9390
42.9000,2.9390
42.8900,2.9430
42.8900,2.9470
42.9000,2.9500
42.9000,2.9470
42.9000,2.9450
42.8900,2.9400
42.8900,2.9370
42.9000,2.9390
42.9000,2.9400
42.8900,2.9430
42.8900,2.9450
42.8900,2.9460
42.8900,2.9460
42.8900,2.9440
42.8900,2.9390
42.8900,2.9410
42.8900,2.9450
42.8900,2.9490
42.8900,2.9490
42.8900,2.9460
42.8900,2.9440
42.8900,2.9430
42.8900,2.9430
42.8900,2.9430
42.8900,2.9440
42.8800,2.9460
42.8900,2.9460
42.8800,2.9430
42.8800,2.9410
42.8900,2.9390
42.8800,2.9350
42.8800,2.9370
42.8800,2.9390
42.8800,2.9430
42.8800,2.9430
42.8800,2.9430
42.8800,2.9470
42.8800,2.9440
42.8800,2.9400
42.8800,2.9430
42.8800,2.9440
42.8800,2.9490
42.8800,2.9500
42.8800,2.9510
42.8800,2.9470
42.8800,2.9410
42.8800,2.9390
42.8800,2.9390
42.8800,2.9430
42.8800,2.9440
42.8700,2.9450
42.8700,2.9490
42.8700,2.9500
42.8700,2.9490
42.8800,2.9470
42.8700,2.9440
42.8700,2.9450
42.8700,2.9450
42.8700,2.9490
42.8700,2.9570
42.8700,2.9550
42.8700,2.9550
42.8700,2.9520
42.8700,2.9460
42.8700,2.9450
42.8700,2.9440
42.8700,2.9470
42.8700,2.9500
42.8700,2.9500
42.8700,2.9500
42.8700,2.9500
42.8700,2.9540
42.8700,2.9520
42.8600,2.9500
42.8600,2.9500
42.8700,2.9460
42.8600,2.9440
42.8600,2.9470
42.8600,2.9510
42.8600,2.9520
42.8600,2.9510
42.8600,2.9490
42.8600,2.9500
42.8600,2.9490
42.8600,2.9490
42.8600,2.9540
42.8600,2.9560
42.8600,2.9560
42.8600,2.9540
42.8600,2.9560
42.8600,2.9560
42.8600,2.9550
42.8600,2.9560
42.8600,2.9540
42.8600,2.9550
42.8600,2.9520
42.8600,2.9490
42.8600,2.9520
42.8600,2.9500
42.8600,2.9550
42.8600,2.9560
42.8600,2.9550
42.8600,2.9560
42.8600,2.9550
42.8500,2.9560
42.8600,2.9570
42.8600,2.9540
42.8600,2.9510
42.8500,2.9510
42.8500,2.9560
42.8500,2.9580
42.8600,2.9610
42.8500,2.9630
42.8500,2.9580
42.8500,2.9550
42.8500,2.9550
42.8500,2.9540
42.8500,2.9540
42.8500,2.9520
42.8500,2.9570
42.8500,2.9630
42.8500,2.9660
42.8500,2.9650
42.8500,2.9600
42.8500,2.9550
42.8400,2.9520
42.8400,2.9540
42.8400,2.9560
42.8400,2.9610
42.8400,2.9680
42.8500,2.9710
42.8500,2.9690
42.8400,2.9670
42.8400,2.9630
42.8400,2.9570
42.8400,2.9540
42.8400,2.9540
42.8400,2.9610
42.8400,2.9670
42.8400,2.9710
42.8400,2.9690
42.8400,2.9690
42.8400,2.9650
42.8400,2.9580
42.8400,2.9560
42.8400,2.9540
42.8400,2.9570
42.8400,2.9610
42.8400,2.9600
42.8300,2.9610
42.8300,2.9610
42.8300,2.9610
42.8300,2.9570
42.8300,2.9570
42.8300,2.9620
42.8300,2.9630
42.8300,2.9620
42.8300,2.9620
42.8300,2.9620
42.8300,2.9680
42.8300,2.9680
42.8300,2.9660
42.8300,2.9650
42.8300,2.9630
42.8300,2.9650
42.8300,2.9650
42.8300,2.9630
42.8300,2.9650
42.8300,2.9670
42.8200,2.9690
42.8300,2.9660
42.8200,2.9600
42.8200,2.9620
42.8200,2.9630
42.8200,2.9620
42.8300,2.9620
42.8200,2.9600
42.8200,2.9620
42.8200,2.9660
42.8200,2.9660
42.8200,2.9680
42.8200,2.9660
42.8200,2.9660
42.8200,2.9670
42.8200,2.9650
42.8200,2.9660
42.8100,2.9630
42.8200,2.9630
42.8100,2.9670
42.8100,2.9670
42.8100,2.9670
42.8100,2.9660
42.8200,2.9630
42.8100,2.9650
42.8100,2.9690
42.8200,2.9690
42.8100,2.9680
42.8000,2.9670
42.8100,2.9720
42.7900,2.9720
42.8100,2.9720
42.8200,2.9720
42.8200,2.9710
42.8100,2.9730
42.8100,2.9730
42.8200,2.9720
42.7900,2.9710
42.8000,2.9660
42.8200,2.9660
42.8200,2.9650
42.8100,2.9670
42.8100,2.9730
42.8000,2.9720
42.7800,2.9720
42.7900,2.9740
42.8100,2.9730
42.8200,2.9760
42.8000,2.9710
42.8000,2.9720
42.8100,2.9720
42.8100,2.9690
42.7800,2.9710
42.8000,2.9720
42.8000,2.9720
42.7900,2.9720
42.7900,2.9710
42.7900,2.9720
42.7900,2.9720
42.8000,2.9690
42.8100,2.9730
42.8000,2.9710
42.7900,2.9710
42.8000,2.9710
42.8000,2.9690
42.7900,2.9730
42.7900,2.9720
42.7900,2.9690
42.7900,2.9730
42.7900,2.9760
42.7900,2.9790
42.7900,2.9800
42.7900,2.9790
42.7900,2.9740
42.7900,2.9670
42.7900,2.9650
42.7900,2.9660
42.7900,2.9710
42.7900,2.9760
42.7800,2.9780
42.7900,2.9790
42.7900,2.9770
42.7900,2.9740
42.7900,2.9760
42.7900,2.9760
42.7800,2.9740
42.7800,2.9720
42.7900,2.9710
42.7800,2.9760
42.7800,2.9790
42.7800,2.9760
42.7800,2.9760
42.7800,2.9740
42.7800,2.9720
42.7800,2.9690
42.7800,2.9690
42.7700,2.9730
42.7800,2.9780
42.7800,2.9790
42.7700,2.9800
42.7800,2.9780
42.7700,2.9740
42.7700,2.9740
42.7700,2.9730
42.7700,2.9740
42.7700,2.9770
42.7700,2.9780
42.7700,2.9830
42.7700,2.9820
42.7700,2.9800
42.7700,2.9800
42.7700,2.9780
42.7700,2.9770
42.7700,2.9760
42.7700,2.9780
42.7700,2.9830
42.7600,2.9830
42.7600,2.9820
42.7600,2.9820
42.7600,2.9790
42.7600,2.9800
42.7600,2.9780
42.7600,2.9790
42.7600,2.9780
42.7600,2.9780
42.7600,2.9800
42.7600,2.9800
42.7600,2.9840
42.7600,2.9870
42.7600,2.9850
42.7600,2.9830
42.7600,2.9790
42.7600,2.9790
42.7600,2.9790
42.7600,2.9790
42.7600,2.9820
42.7600,2.9820
42.7600,2.9840
42.7600,2.9850
42.7600,2.9800
42.7600,2.9780
42.7500,2.9760
42.7500,2.9770
42.7600,2.9790
42.7500,2.9800
42.7500,2.9830
42.7500,2.9830
42.7500,2.9840
42.7500,2.9830
42.7500,2.9790
42.7500,2.9790
42.7500,2.9790
42.7500,2.9820
42.7500,2.9850
42.7500,2.9830
42.7500,2.9850
42.7500,2.9890
42.7500,2.9880
42.7500,2.9800
42.7400,2.9790
42.7400,2.9760
42.7400,2.9760
42.7400,2.9820
42.7400,2.9870
42.7400,2.9910
42.7400,2.9910
42.7400,2.9900
42.7400,2.9870
42.7400,2.9830
42.7400,2.9790
42.7400,2.9780
42.7400,2.9760
42.7400,2.9760
42.7400,2.9800
42.7400,2.9850
42.7400,2.9870
42.7400,2.9890
42.7400,2.9880
42.7300,2.9870
42.7400,2.9800
42.7400,2.9780
42.7400,2.9780
42.7300,2.9800
42.7400,2.9820
42.7300,2.9800
42.7300,2.9790
42.7300,2.9830
42.7300,2.9850
42.7300,2.9850
42.7300,2.9830
42.7300,2.9820
42.7300,2.9840
42.7300,2.9840
42.7300,2.9840
42.7300,2.9840
42.7300,2.9880
42.7300,2.9880
42.7300,2.9840
42.7300,2.9850
42.7300,2.9850
42.7300,2.9820
42.7300,2.9850
42.7200,2.9880
42.7300,2.9900
42.7200,2.9900
42.7200,2.9850
42.7200,2.9850
42.7200,2.9840
42.7200,2.9850
42.7200,2.9850
42.7200,2.9840
42.7200,2.9880
42.7200,2.9880
42.7200,2.9890
42.7200,2.9890
42.7200,2.9840
42.7200,2.9850
42.7200,2.9830
42.7200,2.9830
42.7200,2.9880
42.7200,2.9870
42.7200,2.9900
42.7100,2.9930
42.7200,2.9910
42.7100,2.9880
42.7100,2.9840
42.7100,2.9850
42.7100,2.9850
42.7100,2.9840
42.7100,2.9900
42.7100,2.9940
42.7100,2.9900
42.7100,2.9930
42.7100,2.9940
42.7100,2.9890
42.7100,2.9940
42.7100,2.9890
42.7100,2.9950
42.7100,3.0000
42.7100,2.9880
42.7100,3.0020
42.7000,2.9950
42.7000,2.9890
42.7100,2.9960
42.7000,2.9840
42.7000,2.9960
42.7000,2.9890
42.7000,2.9930
42.7000,2.9900
42.7000,2.9870
42.7000,3.0010
42.7000,2.9850
42.7000,2.9910
42.7000,2.9940
42.7000,2.9890
42.7000,3.0010
42.6900,2.9870
42.7000,2.9900
42.7000,2.9930
42.6900,2.9870
42.6900,2.9930
42.6900,2.9870
42.6900,2.9940
42.6900,2.9950
42.6900,2.9890
42.6900,2.9980
42.6900,2.9910
42.6900,2.9960
42.6900,2.9930
42.6900,2.9900
42.6900,2.9980
42.6900,2.9890
42.6900,2.9930
42.6900,2.9900
42.6900,2.9890
42.6900,2.9940
42.6900,2.9880
42.6900,2.9930
42.6900,2.9940
42.6800,2.9980
42.6800,3.0020
42.6800,2.9990
42.6900,3.0020
42.6800,2.9960
42.6800,2.9900
42.6800,2.9930
42.6800,2.9890
42.6800,2.9960
42.6800,2.9980
42.6800,2.9980
42.6800,3.0000
42.6800,2.9990
42.6800,3.0020
42.6800,2.9960
42.6800,2.9940
42.6800,2.9980
42.6800,2.9950
42.6800,2.9980
42.6700,2.9980
42.6800,2.9980
42.6700,2.9990
42.6700,2.9990
42.6700,3.0040
42.6700,2.9980
42.6700,3.0000
42.6700,3.0040
42.6700,3.0000
42.6700,3.0000
42.6700,2.9990
42.6700,3.0010
42.6700,2.9990
42.6700,2.9950
42.6700,2.9950
42.6700,2.9950
42.6700,3.0010
42.6700,3.0020
42.6700,3.0000
42.6700,3.0010
42.6700,3.0040
42.6700,3.0040
42.6600,2.9990
42.6700,3.0010
42.6600,3.0040
42.6600,2.9990
42.6700,2.9980
42.6700,2.9960
42.6700,2.9990
42.6600,3.0000
42.6600,2.9960
42.6600,2.9980
42.6600,3.0010
42.6600,3.0020
42.6600,3.0020
42.6700,3.0010
42.6600,3.0020
42.6600,3.0010
42.6600,3.0000
42.6600,2.9980
42.6600,2.9940
42.6600,2.9960
42.6600,3.0010
42.6600,3.0010
42.6600,3.0040
42.6600,3.0040
42.6600,3.0020
42.6600,3.0000
42.6600,3.0000
42.6500,2.9990
42.6500,2.9990
42.6600,2.9980
42.6500,2.9980
42.6500,3.0010
42.6600,3.0020
42.6500,3.0040
42.6500,3.0050
42.6500,3.0020
42.6500,2.9980
42.6500,2.9950
42.6500,3.0010
42.6500,3.0040
42.6500,3.0000
42.6500,3.0000
42.6500,3.0020
42.6500,3.0060
42.6500,3.0070
42.6500,3.0020
42.6400,3.0020
42.6500,3.0000
42.6500,3.0010
42.6500,3.0040
42.6400,3.0040
42.6400,3.0040
42.6500,3.0040
42.6500,3.0050
42.6400,3.0050
42.6400,3.0040
42.6400,3.0020
42.6400,3.0020
42.6400,3.0050
42.6400,3.0060
42.6400,3.0050
42.6400,3.0070
42.6300,3.0040
42.6400,3.0050
42.6400,3.0060
42.6400,3.0040
42.6400,3.0000
42.6300,2.9980
42.6400,3.0020
42.6400,3.0060
42.6400,3.0070
42.6300,3.0070
42.6300,3.0040
42.6300,3.0000
42.6300,3.0020
42.6300,3.0040
42.6300,3.0020
42.6300,3.0050
42.6300,3.0060
42.6300,3.0040
42.6300,3.0040
42.6300,3.0040
42.6300,3.0050
42.6300,3.0050
42.6300,3.0050
42.6300,3.0060
42.6300,3.0020
42.6300,3.0000
42.6300,3.0010
42.6300,2.9990
42.6300,2.9990
42.6300,3.0000
42.6200,3.0020
42.6200,3.0050
42.6200,3.0060
42.6200,3.0040
42.6200,3.0040
42.6200,3.0020
42.6200,3.0040
42.6200,3.0020
42.6200,3.0020
42.6200,3.0050
42.6200,3.0060
42.6200,3.0050
42.6200,3.0050
42.6200,3.0060
42.6200,3.0060
42.6200,3.0060
42.6200,3.0020
42.6200,3.0020
42.6100,3.0050
42.6100,3.0040
42.6100,3.0010
42.6000,3.0020
42.6000,3.0020
42.6000,3.0040
42.6100,3.0060
42.6200,3.0090
42.6200,3.0110
42.6100,3.0070
42.6100,3.0070
42.6100,3.0070
42.6100,3.0060
42.6100,3.0090
42.6100,3.0090
42.6100,3.0070
42.6100,3.0060
42.6100,3.0100
42.6100,3.0130
42.6000,3.0120
42.6000,3.0100
42.6000,3.0060
42.6000,3.0050
42.6000,3.0050
42.6000,3.0060
42.6000,3.0070
42.6000,3.0110
42.6000,3.0100
42.6000,3.0100
42.6000,3.0090
42.6000,3.0100
42.6000,3.0090
42.6000,3.0070
42.6000,3.0070
42.6000,3.0050
42.6000,3.0050
42.6000,3.0070
42.6000,3.0110
42.6000,3.0110
42.5900,3.0120
42.6000,3.0120
42.6000,3.0100
42.6000,3.0100
42.6000,3.0090
42.6000,3.0070
42.5900,3.0070
42.6000,3.0090
42.5900,3.0090
42.5900,3.0070
42.5900,3.0100
42.5900,3.0110
42.5900,3.0100
42.5900,3.0090
42.5900,3.0090
42.5900,3.0110
42.5900,3.0120
42.5900,3.0110
42.5900,3.0120
42.5900,3.0110
42.5900,3.0100
42.5900,3.0110
42.5900,3.0120
42.5900,3.0120
42.5900,3.0120
42.5900,3.0130
42.5900,3.0110
42.5800,3.0100
42.5800,3.0130
42.5800,3.0130
42.5800,3.0110
42.5800,3.0120
42.5800,3.0120
42.5800,3.0100
42.5800,3.0110
42.5700,3.0110
42.5800,3.0110
42.5900,3.0100
42.5800,3.0100
42.5800,3.0120
42.5700,3.0150
42.5700,3.0180
42.5900,3.0180
42.5900,3.0170
42.5700,3.0180
42.5800,3.0130
42.5600,3.0100
42.5700,3.0100
42.5800,3.0130
42.5800,3.0160
42.5700,3.0130
42.5700,3.0130
42.5700,3.0150
42.5700,3.0160
42.5700,3.0130
42.5700,3.0100
42.5700,3.0100
42.5700,3.0110
42.5700,3.0130
42.5700,3.0160
42.5700,3.0180
42.5700,3.0180
42.5700,3.0170
42.5700,3.0160
42.5700,3.0130
42.5700,3.0130
42.5600,3.0130
42.5700,3.0120
42.5700,3.0120
42.5700,3.0120
42.5700,3.0110
42.5700,3.0110
42.5600,3.0120
42.5700,3.0130
42.5700,3.0150
42.5600,3.0180
42.5600,3.0210
42.5600,3.0200
42.5600,3.0170
42.5600,3.0120
42.5600,3.0070
42.5600,3.0110
42.5600,3.0130
42.5600,3.0170
42.5600,3.0180
42.5600,3.0180
42.5600,3.0180
42.5600,3.0170
42.5600,3.0160
42.5600,3.0150
42.5600,3.0150
42.5600,3.0160
42.5600,3.0170
42.5600,3.0180
42.5600,3.0210
42.5600,3.0210
42.5600,3.0210
42.5600,3.0200
42.5600,3.0170
42.5600,3.0150
42.5600,3.0120
42.5600,3.0160
42.5500,3.0160
42.5500,3.0170
42.5500,3.0210
42.5600,3.0230
42.5500,3.0220
42.5500,3.0210
42.5500,3.0180
42.5500,3.0180
42.5500,3.0180
42.5500,3.0170
42.5500,3.0160
42.5500,3.0170
42.5500,3.0170
42.5500,3.0170
42.5500,3.0180
42.5500,3.0170
42.5500,3.0160
42.5500,3.0150
42.5500,3.0170
42.5500,3.0180
42.5400,3.0180
42.5400,3.0180
42.5500,3.0210
42.5400,3.0260
42.5400,3.0260
42.5400,3.0240
42.5400,3.0260
42.5400,3.0230
42.5400,3.0230
42.5400,3.0180
42.5400,3.0160
42.5400,3.0150
42.5400,3.0160
42.5400,3.0220
42.5400,3.0210
42.5400,3.0260
42.5400,3.0180
42.5400,3.0270
42.5300,3.0200
42.5200,3.0240
42.5100,3.0170
42.5100,3.0200
42.5300,3.0210
42.5300,3.0120
42.5300,3.0220
42.5300,3.0130
42.5400,3.0230
42.5400,3.0200
42.5400,3.0220
42.5400,3.0260
42.5400,3.0180
42.5300,3.0280
42.5100,3.0180
42.5200,3.0240
42.5200,3.0200
42.5200,3.0170
42.5300,3.0310
42.5300,3.0180
42.5300,3.0290
42.5300,3.0230
42.5300,3.0230
42.5300,3.0240
42.5300,3.0180
42.5300,3.0260
42.5300,3.0200
42.5300,3.0220
42.5300,3.0240
42.5300,3.0200
42.5300,3.0260
42.5200,3.0200
42.5200,3.0230
42.5200,3.0260
42.5200,3.0210
42.5200,3.0280
42.5200,3.0240
42.5200,3.0260
42.5200,3.0210
42.5200,3.0180
42.5200,3.0240
42.5200,3.0220
42.5200,3.0260
42.5200,3.0240
42.5200,3.0240
42.5200,3.0260
42.5100,3.0230
42.5100,3.0260
42.5100,3.0220
42.5100,3.0230
42.5100,3.0220
42.5100,3.0230
42.5100,3.0240
42.5100,3.0240
42.5100,3.0260
42.5100,3.0240
42.5100,3.0220
42.5100,3.0240
42.5100,3.0230
42.5100,3.0260
42.5100,3.0240
42.5100,3.0240
42.5100,3.0240
42.5100,3.0280
42.5000,3.0310
42.5100,3.0280
42.5000,3.0280
42.5100,3.0260
42.5100,3.0230
42.5000,3.0210
42.5000,3.0220
42.5100,3.0240
42.5000,3.0240
42.5000,3.0230
42.5000,3.0260
42.5000,3.0240
42.5000,3.0270
42.5000,3.0270
42.5000,3.0280
42.5000,3.0280
42.5000,3.0260
42.5000,3.0260
42.5000,3.0230
42.5000,3.0260
42.5000,3.0280
42.5000,3.0290
42.5000,3.0310
42.5000,3.0290
42.5000,3.0290
